Episodio,Score,Passos,Resultado,Pousou,Colisao,Timeout,VelocidadeAngularMedia,VelocidadeAngularMaxima,Epsilon,LossMedia
354,-74.9616,229,crash,0,1,0,0.113692,0.376356,0.931642,0.248276
355,-82.4723,273,crash,0,1,0,0.169629,0.472928,0.931455,0.329806
356,-89.608,301,crash,0,1,0,0.275824,0.838458,0.931269,0.506972
357,-74.0574,203,crash,0,1,0,0.142368,0.399705,0.931083,0.402056
358,-45.9564,302,crash,0,1,0,0.2448,0.591136,0.930897,0.523226
359,-75.3894,360,crash,0,1,0,0.175708,0.575454,0.93071,0.507261
360,-56.9521,339,crash,0,1,0,0.30103,0.790952,0.930524,0.548699
361,-81.5279,236,crash,0,1,0,0.156656,0.799928,0.930338,0.617755
362,-64.2599,187,crash,0,1,0,0.167741,0.488978,0.930152,0.634491
363,-100.868,231,crash,0,1,0,0.174037,0.459939,0.929966,0.250567
364,-80.8357,246,crash,0,1,0,0.270352,0.698059,0.92978,0.535564
365,-53.4332,273,crash,0,1,0,0.176754,0.692562,0.929594,0.556974
366,-129.0763,201,crash,0,1,0,0.333497,0.621593,0.929408,0.462387
367,-120.2135,259,crash,0,1,0,0.262515,0.659153,0.929222,0.552738
368,-67.343,214,crash,0,1,0,0.178053,0.523666,0.929036,0.380973
369,-60.9097,322,crash,0,1,0,0.197768,0.521672,0.928851,0.263535
370,-92.9507,240,crash,0,1,0,0.138887,0.429756,0.928665,0.628945
371,-112.8032,262,crash,0,1,0,0.135365,0.484304,0.928479,0.314215
372,-81.8449,228,crash,0,1,0,0.153599,0.412528,0.928293,0.564225
373,-78.2471,252,crash,0,1,0,0.150935,0.466621,0.928108,0.38099
374,-88.1402,180,crash,0,1,0,0.195031,0.504197,0.927922,0.50788
375,-67.9061,219,crash,0,1,0,0.168728,0.472185,0.927737,0.418066
376,-59.8938,319,crash,0,1,0,0.155577,0.66216,0.927551,0.401631
377,-98.0848,246,crash,0,1,0,0.155989,0.417491,0.927365,0.41716
378,-98.7171,271,crash,0,1,0,0.11514,0.540306,0.92718,0.308352
379,-81.4873,225,crash,0,1,0,0.321097,0.832222,0.926995,0.384208
380,-67.581,267,crash,0,1,0,0.078653,0.29423,0.926809,0.324546
381,-49.2624,252,crash,0,1,0,0.193676,0.733202,0.926624,0.309761
382,-59.0607,223,crash,0,1,0,0.221301,0.588887,0.926438,0.370772
383,-79.4583,306,crash,0,1,0,0.200425,0.706659,0.926253,0.318184
384,-67.2085,223,crash,0,1,0,0.188717,0.578944,0.926068,0.422191
385,-38.5095,268,crash,0,1,0,0.24596,0.706454,0.925883,0.400195
386,-65.423,206,crash,0,1,0,0.312463,0.701384,0.925698,0.262251
387,-64.9564,279,crash,0,1,0,0.180905,0.527859,0.925512,0.471252
388,-118.4999,212,crash,0,1,0,0.328013,0.879732,0.925327,0.388301
389,-65.6844,264,crash,0,1,0,0.125749,0.416693,0.925142,0.606069
390,-109.2495,248,crash,0,1,0,0.343168,0.779817,0.924957,0.425112
391,-91.8064,231,crash,0,1,0,0.158734,0.38819,0.924772,0.490722
392,-74.5829,203,crash,0,1,0,0.176256,0.620337,0.924587,0.674583
393,-68.6472,218,crash,0,1,0,0.212673,0.782587,0.924402,0.446062
394,-94.0098,268,crash,0,1,0,0.239624,0.669724,0.924217,0.594997
395,-120.8351,309,crash,0,1,0,0.211349,0.579805,0.924033,0.421766
396,-74.5487,270,crash,0,1,0,0.185,0.681861,0.923848,0.398281
397,-61.2545,224,crash,0,1,0,0.349975,0.862678,0.923663,0.602081
398,-95.8544,229,crash,0,1,0,0.254414,0.598564,0.923478,0.696664
399,-67.5827,249,crash,0,1,0,0.198584,0.619469,0.923294,0.38695
400,-138.5708,197,crash,0,1,0,0.295356,0.869254,0.923109,0.359536
401,-78.1999,234,crash,0,1,0,0.157164,0.588855,0.922924,0.445369
402,-103.7917,328,crash,0,1,0,0.196972,0.636921,0.92274,0.400509
403,-64.4163,279,crash,0,1,0,0.247368,0.612671,0.922555,0.563031
404,-140.41,250,crash,0,1,0,0.218548,0.617446,0.922371,0.438625
405,-68.8901,237,crash,0,1,0,0.114111,0.404277,0.922186,0.682232
406,-81.1737,254,crash,0,1,0,0.156939,0.426402,0.922002,0.411847
407,-74.9035,213,crash,0,1,0,0.146544,0.524085,0.921817,0.529972
408,-71.5329,270,crash,0,1,0,0.193467,0.831283,0.921633,0.499507
409,-105.2165,240,crash,0,1,0,0.274265,0.611022,0.921449,0.465381
410,-87.8222,215,crash,0,1,0,0.24491,0.620254,0.921264,0.568577
411,-68.2986,307,crash,0,1,0,0.254859,0.707142,0.92108,0.374698
412,-77.3061,400,crash,0,1,0,0.176324,0.654449,0.920896,0.525299
413,-71.4276,235,crash,0,1,0,0.123259,0.369143,0.920712,0.536664
414,-85.0314,209,crash,0,1,0,0.212019,0.551184,0.920528,0.335207
415,-74.1581,225,crash,0,1,0,0.257981,0.682718,0.920344,0.408929
416,-94.6808,197,crash,0,1,0,0.177171,0.611833,0.920159,0.259543
417,-83.3024,215,crash,0,1,0,0.202029,0.544531,0.919975,0.482914
418,-61.6245,235,crash,0,1,0,0.153585,0.638975,0.919791,0.318233
419,-66.4625,236,crash,0,1,0,0.160578,0.407655,0.919607,0.55972
420,-73.6416,239,crash,0,1,0,0.144107,0.475418,0.919424,0.377715
421,-66.0186,276,crash,0,1,0,0.160082,0.55983,0.91924,0.466086
422,-90.2267,262,crash,0,1,0,0.256183,0.88145,0.919056,0.43478
423,-81.0054,280,crash,0,1,0,0.185597,0.56056,0.918872,0.576623
424,-49.9442,244,crash,0,1,0,0.187811,0.603812,0.918688,0.51401
425,-48.6555,241,crash,0,1,0,0.166338,0.530544,0.918504,0.272725
426,-98.1226,261,crash,0,1,0,0.221364,0.594888,0.918321,0.394325
427,-103.8394,212,crash,0,1,0,0.257238,0.646242,0.918137,0.63372
428,-73.6316,233,crash,0,1,0,0.171267,0.547036,0.917953,0.425737
429,-79.3217,222,crash,0,1,0,0.227898,0.722296,0.91777,0.419736
430,-88.8464,348,crash,0,1,0,0.198394,0.521787,0.917586,0.36797
431,-81.4596,207,crash,0,1,0,0.202033,0.500169,0.917403,0.412122
432,-108.2925,243,crash,0,1,0,0.318408,0.697538,0.917219,0.233424
433,-68.6695,282,crash,0,1,0,0.198603,0.655633,0.917036,0.568747
434,-66.6029,193,crash,0,1,0,0.479643,1.11878,0.916852,0.539671
435,-74.2898,234,crash,0,1,0,0.21895,0.608998,0.916669,0.428812
436,-110.2569,265,crash,0,1,0,0.309883,0.819314,0.916486,0.322859
437,-100.5455,232,crash,0,1,0,0.39192,0.864861,0.916302,0.447533
438,-92.6959,210,crash,0,1,0,0.253364,0.625473,0.916119,0.434983
439,-71.8374,211,crash,0,1,0,0.142529,0.525876,0.915936,0.48455
440,-73.0887,254,crash,0,1,0,0.116086,0.440757,0.915753,0.38667
441,-55.2325,259,crash,0,1,0,0.142014,0.45004,0.91557,0.43426
442,-81.3817,200,crash,0,1,0,0.197779,0.747183,0.915387,0.422418
443,-70.2284,244,crash,0,1,0,0.134986,0.452984,0.915203,0.335903
444,-86.6914,250,crash,0,1,0,0.224555,0.534339,0.91502,0.31101
445,-52.5341,217,crash,0,1,0,0.261354,0.858524,0.914837,0.383432
446,-85.8332,234,crash,0,1,0,0.266894,0.786067,0.914654,0.492987
447,-75.0867,224,crash,0,1,0,0.125685,0.405557,0.914472,0.416763
448,-63.3958,249,crash,0,1,0,0.249216,0.635666,0.914289,0.399466
449,-82.5345,365,crash,0,1,0,0.217915,0.615353,0.914106,0.575858
450,-84.3354,239,crash,0,1,0,0.149495,0.612738,0.913923,0.359042
451,-96.0474,274,crash,0,1,0,0.20042,0.622767,0.91374,0.517397
452,-87.7125,227,crash,0,1,0,0.361582,0.849847,0.913557,0.47364
453,-54.4532,256,crash,0,1,0,0.170716,0.492513,0.913375,0.381644
454,-77.1351,270,crash,0,1,0,0.166975,0.521558,0.913192,0.532834
455,-68.6109,336,crash,0,1,0,0.105972,0.322687,0.913009,0.478064
456,-85.3787,204,crash,0,1,0,0.182981,0.58698,0.912827,0.590526
457,-92.2014,227,crash,0,1,0,0.312679,0.852009,0.912644,0.623109
458,-131.8176,209,crash,0,1,0,0.35626,0.826735,0.912462,0.306556
459,-115.8301,208,crash,0,1,0,0.314339,0.665808,0.912279,0.35816
460,-76.5351,317,crash,0,1,0,0.142411,0.376245,0.912097,0.487821
461,-72.8749,255,crash,0,1,0,0.150401,0.565007,0.911914,0.316551
462,-93.4898,180,crash,0,1,0,0.354764,0.81138,0.911732,0.397424
463,-85.5562,227,crash,0,1,0,0.157937,0.477285,0.91155,0.457216
464,-131.6485,215,crash,0,1,0,0.257844,0.734812,0.911367,0.382694
465,-64.6919,236,crash,0,1,0,0.190521,0.63691,0.911185,0.418502
466,-110.3874,244,crash,0,1,0,0.195781,0.5068,0.911003,0.48778
467,-60.0261,272,crash,0,1,0,0.151813,0.462469,0.910821,0.368364
468,-103.2216,239,crash,0,1,0,0.188059,0.776543,0.910638,0.544804
469,-66.9898,188,crash,0,1,0,0.341762,0.741458,0.910456,0.417793
470,-83.123,261,crash,0,1,0,0.137391,0.385919,0.910274,0.504178
471,-73.7515,207,crash,0,1,0,0.18586,0.467618,0.910092,0.352066
472,-62.824,234,crash,0,1,0,0.12113,0.427499,0.90991,0.409741
473,-70.9812,202,crash,0,1,0,0.175281,0.508271,0.909728,0.297359
474,-68.8685,303,crash,0,1,0,0.185517,0.676717,0.909546,0.49628
475,-66.124,229,crash,0,1,0,0.229726,0.545115,0.909364,0.343688
476,-89.7669,246,crash,0,1,0,0.20357,0.674988,0.909182,0.548583
477,-74.2852,242,crash,0,1,0,0.142044,0.390293,0.909001,0.502637
478,-77.049,222,crash,0,1,0,0.227762,0.550513,0.908819,0.660118
479,-86.4362,212,crash,0,1,0,0.221412,0.723333,0.908637,0.545891
480,-58.8359,319,crash,0,1,0,0.128488,0.39958,0.908455,0.41951
481,-75.6732,275,crash,0,1,0,0.137973,0.496625,0.908274,0.568873
482,-79.4553,270,crash,0,1,0,0.135373,0.34315,0.908092,0.572731
483,-57.1383,203,crash,0,1,0,0.267954,0.659324,0.90791,0.287644
484,-61.6781,249,crash,0,1,0,0.206756,0.516241,0.907729,0.321583
485,-55.6806,215,crash,0,1,0,0.157841,0.612646,0.907547,0.385744
486,-71.3041,239,crash,0,1,0,0.122916,0.344378,0.907366,0.324534
487,-91.1648,265,crash,0,1,0,0.256004,0.642975,0.907184,0.424457
488,-73.2987,228,crash,0,1,0,0.164706,0.399173,0.907003,0.308839
489,-91.0481,290,crash,0,1,0,0.154015,0.519396,0.906821,0.570045
490,-75.1543,240,crash,0,1,0,0.16295,0.484755,0.90664,0.4735
491,-80.2407,212,crash,0,1,0,0.155985,0.485019,0.906459,0.65021
492,-69.2706,222,crash,0,1,0,0.145955,0.375676,0.906277,0.259246
493,-55.6539,260,crash,0,1,0,0.210217,0.663971,0.906096,0.567815
494,-60.0792,211,crash,0,1,0,0.151064,0.447296,0.905915,0.579534
495,-61.8357,194,crash,0,1,0,0.250893,0.683523,0.905734,0.608424
496,-83.2826,204,crash,0,1,0,0.135991,0.375594,0.905553,0.421408
497,-120.3503,235,crash,0,1,0,0.212521,0.640308,0.905371,0.452953
498,-88.4718,265,crash,0,1,0,0.15538,0.592533,0.90519,0.323018
499,-68.7269,220,crash,0,1,0,0.167216,0.497869,0.905009,0.554623
500,-79.2328,275,crash,0,1,0,0.131065,0.403681,0.904828,0.495078
501,-85.6132,221,crash,0,1,0,0.152797,0.423421,0.904647,0.675983
502,-79.0308,245,crash,0,1,0,0.195453,0.590962,0.904466,0.406717
503,-88.0699,259,crash,0,1,0,0.280986,0.903734,0.904286,0.385684
504,-77.0401,193,crash,0,1,0,0.16373,0.436555,0.904105,0.364984
505,-73.7418,309,crash,0,1,0,0.240902,0.693027,0.903924,0.610883
506,-71.092,247,crash,0,1,0,0.152496,0.414676,0.903743,0.145744
507,-84.5966,313,crash,0,1,0,0.217514,0.67819,0.903562,0.544458
508,-75.0089,240,crash,0,1,0,0.199075,0.557034,0.903382,0.497261
509,-79.7914,221,crash,0,1,0,0.204521,0.649561,0.903201,0.398337
510,-87.5948,206,crash,0,1,0,0.23958,0.740089,0.90302,0.48845
511,-91.426,253,crash,0,1,0,0.211304,0.900303,0.90284,0.401855
512,-67.5073,219,crash,0,1,0,0.24353,0.665774,0.902659,0.386148
513,-78.075,223,crash,0,1,0,0.223663,0.612769,0.902479,0.535074
514,-109.6062,284,crash,0,1,0,0.341589,0.836511,0.902298,0.327496
515,-64.1538,232,crash,0,1,0,0.131372,0.444904,0.902118,0.370978
516,-64.4938,221,crash,0,1,0,0.254315,0.550772,0.901937,0.378213
517,-100.1488,222,crash,0,1,0,0.282894,0.845543,0.901757,0.382402
518,-76.1359,256,crash,0,1,0,0.155048,0.502549,0.901577,0.331218
519,-132.5105,256,crash,0,1,0,0.407433,0.841179,0.901396,0.422264
520,-76.997,210,crash,0,1,0,0.153546,0.555702,0.901216,0.410607
521,-90.6373,261,crash,0,1,0,0.15256,0.445096,0.901036,0.365805
522,-74.0657,196,crash,0,1,0,0.171044,0.537911,0.900855,0.362667
523,-80.742,200,crash,0,1,0,0.216598,0.557033,0.900675,0.322819
524,-65.2441,267,crash,0,1,0,0.115745,0.456684,0.900495,0.243996
525,-66.3727,209,crash,0,1,0,0.108452,0.389093,0.900315,0.522404
526,-55.0963,191,crash,0,1,0,0.20777,0.518848,0.900135,0.377798
527,-72.4457,269,crash,0,1,0,0.154708,0.479053,0.899955,0.373765
528,-94.0072,219,crash,0,1,0,0.186318,0.570652,0.899775,0.327862
529,-75.5809,243,crash,0,1,0,0.140572,0.43386,0.899595,0.564124
530,-61.6507,253,crash,0,1,0,0.164763,0.489041,0.899415,0.535042
531,-76.2529,261,crash,0,1,0,0.275373,0.950461,0.899235,0.556418
532,-64.9056,255,crash,0,1,0,0.198986,0.536857,0.899055,0.470053
533,-72.7435,213,crash,0,1,0,0.130242,0.379114,0.898876,0.53297
534,-79.3134,192,crash,0,1,0,0.310318,0.598172,0.898696,0.336429
535,-77.632,250,crash,0,1,0,0.134342,0.448571,0.898516,0.432392
536,-71.5675,247,crash,0,1,0,0.207014,0.62515,0.898336,0.609246
537,-83.5472,206,crash,0,1,0,0.233715,0.534543,0.898157,0.395298
538,-69.6174,207,crash,0,1,0,0.219521,0.735627,0.897977,0.58564
539,-107.7733,241,crash,0,1,0,0.328776,0.828064,0.897797,0.417059
540,-110.3026,261,crash,0,1,0,0.252629,0.657904,0.897618,0.481845
541,-76.0371,236,crash,0,1,0,0.211633,0.565473,0.897438,0.641334
542,-56.0486,302,crash,0,1,0,0.139215,0.464615,0.897259,0.822449
543,-74.1544,233,crash,0,1,0,0.217855,0.527708,0.897079,0.344232
544,-126.6667,207,crash,0,1,0,0.415347,0.804646,0.8969,0.282444
545,-87.0832,275,crash,0,1,0,0.173233,0.767424,0.896721,0.317968
546,-77.7882,186,crash,0,1,0,0.163761,0.536532,0.896541,0.727108
547,-57.8095,214,crash,0,1,0,0.199645,0.661805,0.896362,0.620826
548,-103.4959,319,crash,0,1,0,0.278438,0.820807,0.896183,0.453522
549,-87.7876,297,crash,0,1,0,0.181021,0.49222,0.896003,0.341312
550,-83.9627,223,crash,0,1,0,0.238594,0.604416,0.895824,0.390023
551,-42.7708,264,crash,0,1,0,0.180111,0.524987,0.895645,0.466915
552,-76.3984,371,crash,0,1,0,0.169894,0.507211,0.895466,0.599462
553,-75.0803,297,crash,0,1,0,0.164451,0.501676,0.895287,0.396634
554,-75.2127,272,crash,0,1,0,0.146007,0.604348,0.895108,0.44239
555,-96.2931,205,crash,0,1,0,0.236697,0.528303,0.894929,0.522206
556,-73.3034,195,crash,0,1,0,0.160182,0.422984,0.89475,0.477799
557,-83.0761,265,crash,0,1,0,0.209261,0.617429,0.894571,0.379298
558,-98.1424,226,crash,0,1,0,0.220016,0.704566,0.894392,0.454345
559,-62.4604,320,crash,0,1,0,0.20281,0.593482,0.894213,0.338383
560,-78.9148,233,crash,0,1,0,0.139367,0.370429,0.894034,0.518702
561,-66.0265,254,crash,0,1,0,0.099313,0.3403,0.893855,0.412587
562,-83.7341,207,crash,0,1,0,0.187903,0.498881,0.893677,0.418912
563,-77.3842,218,crash,0,1,0,0.173892,0.443005,0.893498,0.49091
564,-74.8556,224,crash,0,1,0,0.15109,0.482641,0.893319,0.45952
565,-74.1575,218,crash,0,1,0,0.190058,0.522924,0.893141,0.498833
566,-96.0012,225,crash,0,1,0,0.243524,0.774445,0.892962,0.482904
567,-54.7159,248,crash,0,1,0,0.142302,0.461316,0.892783,0.588275
568,-73.1036,229,crash,0,1,0,0.130379,0.421172,0.892605,0.534788
569,-78.3049,196,crash,0,1,0,0.118485,0.374263,0.892426,0.263106
570,-63.9264,211,crash,0,1,0,0.118042,0.394552,0.892248,0.433351
571,-65.4533,205,crash,0,1,0,0.133577,0.418659,0.892069,0.463456
572,-65.9172,299,crash,0,1,0,0.235703,0.680158,0.891891,0.564752
573,-80.4345,311,crash,0,1,0,0.187641,0.562886,0.891713,0.306209
574,-77.2435,226,crash,0,1,0,0.356938,0.798769,0.891534,0.482234
575,-67.5113,270,crash,0,1,0,0.160103,0.562094,0.891356,0.479319
576,-109.6085,201,crash,0,1,0,0.398772,1.021918,0.891178,0.422516
577,-89.3012,204,crash,0,1,0,0.189014,0.48623,0.890999,0.534901
578,-81.2415,193,crash,0,1,0,0.170342,0.588736,0.890821,0.703927
579,-56.3102,275,crash,0,1,0,0.139088,0.618376,0.890643,0.411134
580,-101.4943,221,crash,0,1,0,0.535163,1.309737,0.890465,0.514793
581,-85.7601,256,crash,0,1,0,0.197305,0.632934,0.890287,0.372892
582,-62.7243,208,crash,0,1,0,0.116364,0.414962,0.890109,0.478615
583,-84.4057,198,crash,0,1,0,0.180991,0.441875,0.889931,0.468306
584,-53.2501,302,crash,0,1,0,0.154846,0.478858,0.889753,0.276531
585,-85.7079,211,crash,0,1,0,0.193989,0.502223,0.889575,0.550827
586,-72.0772,225,crash,0,1,0,0.149639,0.400792,0.889397,0.629619
587,-70.402,197,crash,0,1,0,0.123804,0.325146,0.889219,0.216042
588,-72.9053,249,crash,0,1,0,0.175251,0.440227,0.889041,0.349108
589,-77.7377,190,crash,0,1,0,0.292505,0.702639,0.888863,0.53258
590,-105.5307,231,crash,0,1,0,0.30082,0.819775,0.888686,0.47101
591,-82.4369,257,crash,0,1,0,0.1942,0.544783,0.888508,0.513991
592,-62.2434,207,crash,0,1,0,0.35959,0.712635,0.88833,0.547962
593,-65.4844,235,crash,0,1,0,0.208889,0.651655,0.888152,0.559886
594,-60.0696,274,crash,0,1,0,0.153912,0.548306,0.887975,0.55244
595,-67.4934,223,crash,0,1,0,0.139177,0.402381,0.887797,0.294553
596,-68.5944,237,crash,0,1,0,0.173402,0.515653,0.88762,0.673289
597,-59.7957,278,crash,0,1,0,0.197603,0.542716,0.887442,0.357898
598,-69.0476,285,crash,0,1,0,0.163977,0.453156,0.887265,0.638314
599,-64.7374,213,crash,0,1,0,0.165694,0.523417,0.887087,0.448716
600,-70.0701,290,crash,0,1,0,0.199417,0.775357,0.88691,0.493149
601,-82.1186,241,crash,0,1,0,0.152741,0.453219,0.886732,0.395297
602,-88.722,196,crash,0,1,0,0.168665,0.615398,0.886555,0.724036
603,-76.3359,226,crash,0,1,0,0.177063,0.536169,0.886378,0.387566
604,-78.697,216,crash,0,1,0,0.163052,0.573645,0.8862,0.729224
605,-90.3596,225,crash,0,1,0,0.170633,0.553473,0.886023,0.381618
606,-106.0886,247,crash,0,1,0,0.28051,0.668486,0.885846,0.742128
607,-99.0562,225,crash,0,1,0,0.205803,0.574607,0.885669,0.453617
608,-72.8251,209,crash,0,1,0,0.24252,0.752865,0.885492,0.487139
609,-72.2724,254,crash,0,1,0,0.172826,0.457797,0.885315,0.460162
610,-85.9185,229,crash,0,1,0,0.18678,0.610448,0.885138,0.344668
611,-80.2224,247,crash,0,1,0,0.212891,0.534385,0.884961,0.418196
612,-65.3185,286,crash,0,1,0,0.186827,0.703074,0.884784,0.677312
613,-73.4277,232,crash,0,1,0,0.245053,0.669102,0.884607,0.594919
614,-85.6214,241,crash,0,1,0,0.114266,0.393304,0.88443,0.543317
615,-77.8096,194,crash,0,1,0,0.161461,0.465085,0.884253,0.402427
616,-64.5794,225,crash,0,1,0,0.173174,0.513318,0.884076,0.578209
617,-67.7171,281,crash,0,1,0,0.128481,0.377818,0.883899,0.185259
618,-56.8107,217,crash,0,1,0,0.160064,0.533378,0.883722,0.401308
619,-102.4089,298,crash,0,1,0,0.175365,0.43192,0.883546,0.442987
620,-92.2323,204,crash,0,1,0,0.255898,0.738982,0.883369,0.318741
621,-59.4554,233,crash,0,1,0,0.166436,0.446177,0.883192,0.749995
622,-85.1404,208,crash,0,1,0,0.187257,0.46849,0.883016,0.497794
623,-82.8985,207,crash,0,1,0,0.195143,0.588121,0.882839,0.485248
624,-90.7743,215,crash,0,1,0,0.218061,0.537039,0.882662,0.547615
625,-84.9192,207,crash,0,1,0,0.211161,0.644102,0.882486,0.562586
626,-74.2897,208,crash,0,1,0,0.122234,0.423133,0.882309,0.601001
627,-71.2212,221,crash,0,1,0,0.145577,0.439139,0.882133,0.583833
628,-49.2562,254,crash,0,1,0,0.185242,0.625785,0.881956,0.236538
629,-88.9314,220,crash,0,1,0,0.244038,0.666383,0.88178,0.553347
630,-125.9297,215,crash,0,1,0,0.338342,1.002757,0.881604,0.542892
631,-72.0426,230,crash,0,1,0,0.27458,0.721333,0.881427,0.629735
632,-65.9547,282,crash,0,1,0,0.152128,0.461683,0.881251,0.286784
633,-62.0014,296,crash,0,1,0,0.230094,0.668896,0.881075,0.424973
634,-65.8229,219,crash,0,1,0,0.20682,0.527492,0.880899,0.501207
635,-113.0064,267,crash,0,1,0,0.258277,0.741477,0.880722,0.63888
636,-78.8769,201,crash,0,1,0,0.312762,0.737156,0.880546,0.575317
637,-78.6822,279,crash,0,1,0,0.152045,0.44171,0.88037,0.445858
638,-110.9063,214,crash,0,1,0,0.414048,0.857105,0.880194,0.300605
639,-67.1428,215,crash,0,1,0,0.24312,0.566944,0.880018,0.300643
640,-89.331,223,crash,0,1,0,0.181711,0.613445,0.879842,0.499601
641,-73.2633,228,crash,0,1,0,0.121045,0.410116,0.879666,0.605052
642,-61.4098,261,crash,0,1,0,0.159344,0.521195,0.87949,0.66609
643,-82.6414,225,crash,0,1,0,0.254753,0.662992,0.879314,0.451366
644,-70.6965,279,crash,0,1,0,0.12856,0.480576,0.879138,0.522137
645,-86.685,247,crash,0,1,0,0.135817,0.458542,0.878963,0.306752
646,-73.7875,268,crash,0,1,0,0.151158,0.499107,0.878787,0.243472
647,-78.9968,211,crash,0,1,0,0.162931,0.387662,0.878611,0.551158
648,-79.0086,187,crash,0,1,0,0.089872,0.2914,0.878435,0.432451
649,-77.7763,314,crash,0,1,0,0.219002,0.706778,0.87826,0.458454
650,-90.1416,190,crash,0,1,0,0.172932,0.597367,0.878084,0.676863
651,-64.939,206,crash,0,1,0,0.11969,0.539963,0.877908,0.653131
652,-84.9123,225,crash,0,1,0,0.103099,0.338435,0.877733,0.452898
653,-69.4964,242,crash,0,1,0,0.218914,0.598452,0.877557,0.300148
654,-68.7628,231,crash,0,1,0,0.270346,0.962234,0.877382,0.494389
655,-76.9344,261,crash,0,1,0,0.131818,0.405089,0.877206,0.452778
656,-91.2505,264,crash,0,1,0,0.167756,0.524406,0.877031,0.3521
657,-86.5004,204,crash,0,1,0,0.163926,0.562214,0.876855,0.605578
658,-73.4016,231,crash,0,1,0,0.193329,0.577316,0.87668,0.469871
659,-62.341,255,crash,0,1,0,0.113632,0.384183,0.876505,0.768467
660,-58.4378,222,crash,0,1,0,0.088992,0.329093,0.876329,0.589218
661,-79.5418,210,crash,0,1,0,0.137287,0.478762,0.876154,0.420058
662,-89.8683,253,crash,0,1,0,0.225415,0.576907,0.875979,0.349263
663,-95.0437,222,crash,0,1,0,0.225813,0.752963,0.875804,0.495797
664,-73.6238,212,crash,0,1,0,0.200822,0.51105,0.875629,0.549126
665,-80.2801,255,crash,0,1,0,0.129676,0.522938,0.875453,0.486322
666,-120.4534,294,crash,0,1,0,0.272241,0.725558,0.875278,0.249007
667,-63.2059,210,crash,0,1,0,0.230169,0.706153,0.875103,0.457109
668,-81.3104,286,crash,0,1,0,0.291931,0.665714,0.874928,0.452739
669,-53.0527,319,crash,0,1,0,0.16151,0.49934,0.874753,0.397549
670,-79.5231,243,crash,0,1,0,0.454792,1.222331,0.874578,0.567814
671,-88.1998,201,crash,0,1,0,0.224378,0.751341,0.874403,0.291106
672,-64.5081,1000,timeout,0,0,1,0.082225,0.461147,0.874229,0.502601
673,-70.3963,198,crash,0,1,0,0.140411,0.446065,0.874054,0.743465
674,-76.9227,362,crash,0,1,0,0.161536,0.550348,0.873879,0.432421
675,-65.0748,318,crash,0,1,0,0.163518,0.520798,0.873704,0.530458
676,-69.1273,268,crash,0,1,0,0.176972,0.476687,0.873529,0.585192
677,-71.77,221,crash,0,1,0,0.222845,0.498456,0.873355,0.305982
678,-95.6026,186,crash,0,1,0,0.261146,0.76702,0.87318,0.478202
679,-75.2598,245,crash,0,1,0,0.093949,0.305194,0.873005,0.492502
680,-57.4729,247,crash,0,1,0,0.189782,0.529985,0.872831,0.583129
681,-55.1387,259,crash,0,1,0,0.143231,0.52746,0.872656,0.617679
682,-35.7346,226,crash,0,1,0,0.357888,0.86186,0.872482,0.481762
683,-76.2603,207,crash,0,1,0,0.251459,0.668248,0.872307,0.365079
684,-44.2846,231,crash,0,1,0,0.177905,0.53452,0.872133,0.368728
685,-56.4493,254,crash,0,1,0,0.173879,0.418448,0.871958,0.63934
686,-66.35,304,crash,0,1,0,0.132955,0.646146,0.871784,0.420631
687,-85.3071,243,crash,0,1,0,0.205586,0.766026,0.87161,0.568253
688,-77.6557,342,crash,0,1,0,0.116472,0.401837,0.871435,0.514825
689,-154.0289,247,crash,0,1,0,0.358701,1.085172,0.871261,0.505559
690,-74.2561,204,crash,0,1,0,0.088782,0.315137,0.871087,0.580495
691,-134.0239,228,crash,0,1,0,0.355261,0.807803,0.870912,0.459088
692,-93.5908,250,crash,0,1,0,0.333795,0.792387,0.870738,0.569251
693,-76.2099,252,crash,0,1,0,0.123914,0.369328,0.870564,0.337017
694,-86.4587,223,crash,0,1,0,0.13221,0.521545,0.87039,0.394451
695,-73.7248,189,crash,0,1,0,0.203155,0.531318,0.870216,0.557729
