Episodio,Score,Passos
987,-62.19999999999995,228
988,-81.4,186
989,-82.20000000000002,178
990,-59.39999999999991,256
991,-82.00000000000003,180
992,-62.59999999999996,224
993,-82.60000000000002,174
994,-82.70000000000003,173
995,-64.39999999999995,236
996,-81.80000000000001,182
997,-82.40000000000003,176
998,-62.49999999999995,230
999,-43.69999999999984,308
1000,-26.100000000000065,334
1001,-39.09999999999984,309
1002,-81.4,186
1003,-81.80000000000001,182
1004,-64.69999999999993,248
1005,-81.60000000000002,184
1006,-81.80000000000001,182
1007,-62.79999999999996,222
1008,-67.49999999999999,205
1009,-81.80000000000001,182
1010,-82.60000000000002,174
1011,-82.20000000000002,178
1012,10.599999999999255,386
1013,-82.70000000000003,173
1014,-82.20000000000002,178
1015,-43.69999999999986,293
1016,-45.09999999999986,294
1017,-82.70000000000003,173
1018,-82.40000000000003,176
1019,-82.20000000000002,178
1020,-82.20000000000002,178
1021,-81.60000000000002,184
1022,-62.79999999999996,222
1023,-82.60000000000002,174
1024,-6.5000000000004405,375
1025,-21.400000000000077,336
1026,-40.79999999999986,292
1027,19.79999999999923,498
1028,-82.00000000000003,180
1029,-63.29999999999996,222
1030,-82.40000000000003,176
1031,-82.20000000000002,178
1032,-47.39999999999989,271
1033,-82.40000000000003,176
1034,-62.19999999999995,228
1035,-41.999999999999865,290
1036,-82.40000000000003,176
1037,-43.8999999999999,266
1038,-18.800000000000097,362
1039,-82.00000000000003,180
1040,-63.69999999999991,258
1041,-81.80000000000001,182
1042,-40.79999999999986,292
1043,-82.20000000000002,178
1044,-82.40000000000003,176
1045,-82.00000000000003,180
1046,-82.00000000000003,180
1047,-82.20000000000002,178
1048,-82.70000000000003,173
1049,-81.60000000000002,184
1050,-47.399999999999885,276
1051,-81.4,186
1052,-82.20000000000002,178
1053,-81.80000000000001,182
1054,-37.99999999999982,320
1055,-62.399999999999956,226
1056,-39.89999999999984,306
1057,-81.80000000000001,182
1058,-82.70000000000003,173
1059,-61.99999999999995,230
1060,-64.89999999999992,246
1061,-23.200000000000287,328
1062,-81.80000000000001,182
1063,-82.00000000000003,180
1064,-63.39999999999996,221
1065,-63.19999999999997,218
1066,-82.40000000000003,176
1067,-62.09999999999995,229
1068,-82.70000000000003,173
